Data;QuantidadePerdida;SetorProduto;CategoriaProduto;NomeProdutoCompleto;PrecoVenda;Fornecedor;PrecoCusto;TipoPerda;Produto;AcaoReducaoPerda;CustoReducaoPerda;Loja;Ano;NomeMes;NomeDia;ValorTotalPerdaVenda;ValorTotalPerdaCusto
2024-09-14;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;setembro;sábado;749.25;412.5
2024-08-01;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;agosto;quinta-feira;599.4;330.0
2024-06-27;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;junho;quinta-feira;449.55;247.5
2024-08-25;30;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;agosto;domingo;299.7;165.0
2024-11-14;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;novembro;quinta-feira;599.4;330.0
2024-12-12;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;dezembro;quinta-feira;599.4;330.0
2024-08-05;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;agosto;segunda-feira;749.25;412.5
2024-09-22;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;setembro;domingo;149.85;82.5
2024-12-26;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;quinta-feira;149.85;82.5
2024-03-02;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;março;sábado;149.85;82.5
2024-04-18;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;abril;quinta-feira;149.85;82.5
2024-11-18;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;novembro;segunda-feira;749.25;412.5
2024-12-22;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;domingo;749.25;412.5
2024-07-12;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;julho;sexta-feira;449.55;247.5
2024-11-22;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;novembro;sexta-feira;599.4;330.0
2024-07-28;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;julho;domingo;149.85;82.5
2024-02-05;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;fevereiro;segunda-feira;599.4;330.0
2024-09-12;30;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;quinta-feira;299.7;165.0
2024-12-08;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;domingo;149.85;82.5
2024-07-21;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;julho;domingo;149.85;82.5
2024-01-30;30;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;janeiro;terça-feira;299.7;165.0
2024-05-23;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;maio;quinta-feira;149.85;82.5
2024-01-14;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;janeiro;domingo;449.55;247.5
2024-10-22;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;outubro;terça-feira;749.25;412.5
2024-03-05;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;março;terça-feira;149.85;82.5
2024-09-30;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;segunda-feira;749.25;412.5
2024-03-17;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;março;domingo;749.25;412.5
2024-10-09;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;outubro;quarta-feira;149.85;82.5
2024-06-25;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;junho;terça-feira;749.25;412.5
2024-09-19;30;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;setembro;quinta-feira;299.7;165.0
2024-05-21;75;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;maio;terça-feira;749.25;412.5
2024-07-23;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;julho;terça-feira;149.85;82.5
2024-10-15;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;outubro;terça-feira;449.55;247.5
2024-11-09;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;novembro;sábado;449.55;247.5
2024-11-06;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;novembro;quarta-feira;449.55;247.5
2024-04-07;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;abril;domingo;599.4;330.0
2024-05-06;60;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;maio;segunda-feira;599.4;330.0
2024-02-01;45;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Morumbi;2024;fevereiro;quinta-feira;449.55;247.5
2024-03-31;15;Hortifruti;Verduras;Rúcula Hidropônica Unidade;9.99;Terra Boa;5.5;Deterioração rápida;Rúcula Hidropônica;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;março;domingo;149.85;82.5
2024-11-19;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;novembro;terça-feira;319.6;192.0
2024-02-10;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;fevereiro;sábado;239.70000000000002;144.0
2024-08-22;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;agosto;quinta-feira;239.70000000000002;144.0
2024-11-04;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;novembro;segunda-feira;239.70000000000002;144.0
2024-08-30;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;agosto;sexta-feira;319.6;192.0
2024-01-10;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;janeiro;quarta-feira;159.8;96.0
2024-05-25;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;maio;sábado;319.6;192.0
2024-01-14;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;janeiro;domingo;399.5;240.0
2024-04-19;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;abril;sexta-feira;159.8;96.0
2024-08-09;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;agosto;sexta-feira;79.9;48.0
2024-12-28;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;dezembro;sábado;319.6;192.0
2024-07-01;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;julho;segunda-feira;239.70000000000002;144.0
2024-10-17;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;outubro;quinta-feira;399.5;240.0
2024-03-12;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;março;terça-feira;319.6;192.0
2024-03-03;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;março;domingo;79.9;48.0
2024-09-26;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;setembro;quinta-feira;399.5;240.0
2024-01-04;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;janeiro;quinta-feira;79.9;48.0
2024-11-08;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;novembro;sexta-feira;399.5;240.0
2024-04-22;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;abril;segunda-feira;79.9;48.0
2024-09-05;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;setembro;quinta-feira;239.70000000000002;144.0
2024-05-23;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;maio;quinta-feira;319.6;192.0
2024-08-14;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;agosto;quarta-feira;79.9;48.0
2024-08-06;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;agosto;terça-feira;399.5;240.0
2024-12-07;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;dezembro;sábado;79.9;48.0
2024-02-28;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;fevereiro;quarta-feira;159.8;96.0
2024-05-14;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;maio;terça-feira;159.8;96.0
2024-11-03;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;novembro;domingo;159.8;96.0
2024-06-07;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;junho;sexta-feira;399.5;240.0
2024-04-07;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;abril;domingo;399.5;240.0
2024-11-11;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;novembro;segunda-feira;159.8;96.0
2024-01-16;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;janeiro;terça-feira;319.6;192.0
2024-09-24;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;setembro;terça-feira;79.9;48.0
2024-09-06;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;setembro;sexta-feira;319.6;192.0
2024-04-12;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;abril;sexta-feira;79.9;48.0
2024-02-09;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;fevereiro;sexta-feira;319.6;192.0
2024-05-16;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;maio;quinta-feira;159.8;96.0
2024-12-01;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;dezembro;domingo;159.8;96.0
2024-10-17;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;outubro;quinta-feira;159.8;96.0
2024-07-31;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;julho;quarta-feira;79.9;48.0
2024-04-06;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;abril;sábado;319.6;192.0
2024-08-07;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;agosto;quarta-feira;79.9;48.0
2024-08-23;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;agosto;sexta-feira;79.9;48.0
2024-02-29;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;fevereiro;quinta-feira;399.5;240.0
2024-06-27;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;junho;quinta-feira;79.9;48.0
2024-04-01;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;abril;segunda-feira;319.6;192.0
2024-08-15;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;agosto;quinta-feira;319.6;192.0
2024-05-21;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;maio;terça-feira;159.8;96.0
2024-05-31;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;maio;sexta-feira;239.70000000000002;144.0
2024-07-31;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;julho;quarta-feira;399.5;240.0
2024-11-09;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;novembro;sábado;319.6;192.0
2024-12-03;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;dezembro;terça-feira;399.5;240.0
2024-02-20;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;fevereiro;terça-feira;319.6;192.0
2024-10-31;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;outubro;quinta-feira;399.5;240.0
2024-06-09;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;junho;domingo;239.70000000000002;144.0
2024-05-05;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;maio;domingo;159.8;96.0
2024-01-08;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;janeiro;segunda-feira;319.6;192.0
2024-02-14;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;fevereiro;quarta-feira;319.6;192.0
2024-10-20;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;outubro;domingo;159.8;96.0
2024-06-25;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;junho;terça-feira;79.9;48.0
2024-02-07;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;fevereiro;quarta-feira;239.70000000000002;144.0
2024-10-02;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;outubro;quarta-feira;399.5;240.0
2024-04-29;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;abril;segunda-feira;239.70000000000002;144.0
2024-09-24;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;setembro;terça-feira;319.6;192.0
2024-08-01;10;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;agosto;quinta-feira;79.9;48.0
2024-07-20;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;julho;sábado;399.5;240.0
2024-07-16;30;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;julho;terça-feira;239.70000000000002;144.0
2024-08-03;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;agosto;sábado;319.6;192.0
2024-02-24;50;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Itaim Bibi;2024;fevereiro;sábado;399.5;240.0
2024-08-17;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;agosto;sábado;319.6;192.0
2024-05-30;20;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;maio;quinta-feira;159.8;96.0
2024-07-26;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Morumbi;2024;julho;sexta-feira;319.6;192.0
2024-09-25;40;Hortifruti;Legumes;Tomate Italiano Kg;7.99;Terra Boa;4.8;Manuseio inadequado;Tomate Italiano;Ultracongelador;3000;Shop. Market Place;2024;setembro;quarta-feira;319.6;192.0
